"","Fecha","Chirps_precipitacion","Chirps_runoff_acum","Persiann_precipitacion","Persiann_runoff_acum","GPM_precipitacion","GPM_runoff_acum","Era5_Surface_runoff","Era5_volumetric_soil_water_layer_1","Era5_volumetric_soil_water_layer_2","Era5_volumetric_soil_water_layer_3","Era5_volumetric_soil_water_layer_4","inundacion","num_inundacion"
"2371",2006-11-27,10000.009288138,9830.93397901054,548.700883630093,357.864858132442,5831.6933369141,3544.13650524758,0.00841889240210085,0.454723809024505,0.464114749142541,0.465375000770236,0.474781016876015,0,0
"2372",2006-11-28,33392.5390459416,15433.2559814823,1590.56877119027,642.9461101443,18396.1445337228,7963.97980424775,0.0857069389923971,0.462062617546289,0.467723101322479,0.466500200644671,0.474997269958755,0,0
"2373",2006-11-29,18851.9048252732,8377.42349692498,760.523982553856,287.403149433414,7129.6051253273,3714.46267611609,0.0122342081489031,0.457518613001339,0.464419384863545,0.465976686705721,0.475228662883067,0,0
"2374",2006-11-30,7594.4050752939,8866.14693358617,326.688264754824,301.573078295419,3701.11710934106,4323.03042251936,0.00391085676097196,0.455626732249096,0.461428048913207,0.464237850104067,0.475013517905899,0,0
"2375",2006-12-01,7280.81343458307,4418.26250381406,455.008764396462,101.468297364389,4182.14955763205,1638.33424545354,0.00773154438781237,0.453392576834829,0.458658822099319,0.462083624923251,0.474721430115977,0,0
"2376",2006-12-02,22479.5061417486,8768.75783431336,1282.21197768216,388.053348280202,12103.0336711053,4015.34528456732,0.0412288681918277,0.459815022242466,0.461057362077033,0.460781255022496,0.474593990827703,0,0
"2377",2006-12-03,32514.6510318083,13576.8310892146,1453.85320884901,507.260303367289,11664.6832211154,4297.73912615303,0.0121254297534378,0.459015413355347,0.460841573568912,0.458880302474584,0.474463479127183,0,0
"2378",2006-12-04,3907.99470789012,7480.93413767991,245.864038525843,314.444802299737,2321.77543085111,2788.27019639905,0.00276381359548582,0.454238236588929,0.4597397970425,0.457257934200806,0.474217366626607,0,0
"2379",2006-12-05,16067.8252659919,9833.66347262192,966.271404244853,484.91845284247,4507.89160971713,2318.19816584676,0.013877074319573,0.457904974688554,0.459191960387957,0.455525626093823,0.473851453026354,0,0
"2380",2006-12-06,4060.02189219045,2600.19768692508,254.289099528509,118.709571464708,1554.00210109785,501.804130149527,0.0306981864701701,0.458702788772682,0.459546807920182,0.455482605688101,0.473570104718227,0,0
"2381",2006-12-07,12141.062243845,6229.48817133699,533.279303976835,213.979308237868,7780.19613226241,2369.83675936534,0.0756064245408036,0.460783273904678,0.461246920520928,0.456653433462065,0.473679906611474,0,0
"2382",2006-12-08,24294.4314957651,9306.26381299738,1099.3911632414,322.418785421792,8995.55595208127,2409.2769053681,0.0141835557434594,0.457433692595533,0.462797179517272,0.456106057081957,0.473810796916869,0,0
"2383",2006-12-09,49154.3916692888,23785.7587810107,1919.00215116482,751.499173824534,22609.5366537843,9710.04570465315,0.0207809867315172,0.46056370455354,0.466965948568101,0.457764563901268,0.473529829765641,0,0
"2384",2006-12-10,3479.97308251998,10450.7113216463,153.477791371766,339.274517681945,3127.8462744684,3670.0416508158,0.0354016133847261,0.459765441352204,0.467006736811331,0.462515974887524,0.473728851002161,0,0
"2385",2006-12-11,6049.45774481998,11086.2098297709,442.895070285657,376.185812671539,4258.25101121941,4835.74201378929,0.00961188293983882,0.456911934360847,0.462271008816438,0.46245366417526,0.473784017393014,0,0
"2386",2006-12-12,61463.8295746046,26004.9917141107,2435.78814247262,931.756476844832,21169.7213861159,8260.13533627153,0.0297755985139394,0.46296882940286,0.464717674566747,0.462287754272365,0.473764952037322,1,1
"2387",2006-12-13,3758.98011976971,9000.69297378971,239.512822246318,315.371010592406,4872.34818566793,3208.24838936912,0.138456283133244,0.462950687700114,0.469101014854583,0.466611141664847,0.474675092303856,0,0
"2388",2006-12-14,1470.16944242739,13119.743943922,109.754157409013,459.010295150322,1602.95705460606,4168.68617629809,0.0291246813258425,0.46185121395022,0.465660963280187,0.466353485887421,0.475398095559948,0,0
"2389",2006-12-15,3706.26297320665,1549.1489617325,129.436050637096,9.43076366292646,897.117018467529,326.942767485388,0.00335654464816559,0.453747454076083,0.460510318496146,0.464157386667418,0.475358891589965,0,0
"2390",2006-12-16,0,457.744430150497,7.02411171221266,2.12363781117413,272.606851900639,53.9945502983121,0.0120382325828483,0.446337958576592,0.452167347981343,0.46024371591888,0.47506727413245,0,0
"2391",2006-12-17,910.401940727234,707.277679908548,30.8642042634534,3.01460062575693,436.859855390824,39.9588481843296,0.00379554026995646,0.440391472833375,0.445514486357287,0.455419472716147,0.474646091183945,0,0
"2392",2006-12-18,3841.9526527171,1115.56464795754,206.086859453893,14.8092797754443,1213.57771484985,112.629220006323,0.000632590458576549,0.432662905824416,0.438583008033397,0.450608190847918,0.474090229687615,0,0
"2393",2006-12-19,4796.10875561565,928.894553137964,400.738587759289,58.260802344702,1746.36848197602,101.946279933816,0.00236780286149255,0.431809874347726,0.433711079090659,0.445724073029608,0.473491811110803,0,0
"2394",2006-12-20,46083.0917256729,16530.6746914146,2128.33608810948,748.440798168111,29081.2583947854,12043.2933608063,0.0224575307734646,0.454194413535834,0.444671729540804,0.444048576302585,0.472939869840529,0,0
"2395",2006-12-21,2005.19891565454,5328.46493278173,253.609103625662,249.347484306832,2983.29480549579,3808.09653255042,0.0120870973125063,0.458871148273286,0.459337284583537,0.447645273841612,0.472574742616689,0,0
"2396",2006-12-22,8923.97825098599,10090.1140106812,447.415597262102,408.651809740717,2457.95770275061,6296.48394196303,0.0239057141933864,0.454893786429848,0.460077207830645,0.449138928084647,0.472251325080823,0,0
"2397",2006-12-23,12838.079983743,3513.48942107583,926.754294907813,172.594053007448,6657.97045087571,1449.6347537392,0.0374544933860369,0.450558276228667,0.454675764258044,0.448506690518245,0.472208331028242,0,0
"2398",2006-12-24,34763.7706650117,13816.1476599708,2031.93417824998,799.420284187035,11226.3217011084,3888.46873159628,0.00939761573126402,0.449237242419392,0.453501099322237,0.44709275539781,0.471782437787246,0,0
"2399",2006-12-25,27622.1184513906,12900.7703572927,1494.18506088444,707.947557160414,14272.3787647502,5715.6311420542,0.0475389843435077,0.452567024940003,0.456077742131629,0.448182441362046,0.471545948149696,0,0
"2400",2006-12-26,16560.329603643,12531.6025696386,659.861186271555,534.921534122689,8008.06635003331,4272.18033416462,0.038464173801757,0.456478362505669,0.459104575793846,0.448529266449546,0.471480880459032,0,0
"2401",2006-12-27,22390.9583056487,11520.3151438877,1124.49136973923,452.078254179385,23421.9263178782,10911.9483024415,0.00981917473720445,0.460205910050413,0.461423864695685,0.450076426525541,0.471230079743139,0,0
"2402",2006-12-28,6160.91611959794,5600.66866504801,274.87021757411,112.218301505557,1471.01950179227,3318.09044195442,0.00248604746931426,0.452043773631762,0.458748176007295,0.450499794552451,0.470880137624162,0,0
"2403",2006-12-29,332.929939677669,3689.15142207514,30.4082946931615,122.51405598168,236.319258416345,4256.2153136332,0.000429292783458531,0.442434019691977,0.449529627541718,0.447740280319462,0.470433751894888,0,0
"2404",2006-12-30,0,812.270305300502,7.02074303837384,8.68730447623159,172.011587238721,26.3893509224918,0.00167990299367984,0.433655293163675,0.441404254037594,0.444278902205497,0.469928635853649,0,0
"2405",2006-12-31,11031.9313476759,3244.12391672791,626.964216976774,155.25095023693,2805.77061980374,420.814737311376,0.00104507067792519,0.428675128078194,0.435254448817716,0.440913084183917,0.469422236120916,0,0
"2406",2007-01-01,9014.59582566093,3037.81150265576,617.585463544902,154.053059570034,1945.66077215548,325.030894153897,0.00111490971912222,0.425376613120379,0.431859681975737,0.437975303998042,0.468910366183801,1,1
"2407",2007-01-02,6538.41384825286,3866.78362993761,631.632191730948,200.349835190062,4877.11074652325,1590.84229630382,0.00120686006228052,0.426650805686315,0.428839224476179,0.434854744227482,0.468402511420566,0,0
"2408",2007-01-03,1676.66267490808,1987.2715757751,188.087666919418,97.82305338342,1543.46236679923,550.825049417826,0.00167724632386926,0.421842068688071,0.426418903805438,0.432229632178144,0.467881235295361,0,0
"2409",2007-01-04,17843.5235221003,5781.37049210202,1764.12862466246,640.447737206082,9745.50925279924,3337.51761882057,0.0440113226351173,0.422546689208467,0.425691748970592,0.432531964522155,0.467500287488861,0,0
"2410",2007-01-05,5762.24326233958,3738.06729143337,578.766812908883,408.9822206917,2280.74252323957,1166.63247857603,0.00562723563186959,0.419746652036044,0.422662375958895,0.430968368850307,0.467233871480416,0,0
"2411",2007-01-06,8511.09143869223,5857.13750549809,625.344755914632,525.716373036605,4748.33731564021,3141.3418512453,0.00298760225290918,0.418095544076958,0.420013226855828,0.428389583707673,0.466772101162385,0,0
"2412",2007-01-07,75.8339836578743,1878.83591621601,61.152674221525,160.067736623713,764.87237347485,688.516249766806,0.00973952548027025,0.413343079667174,0.41610310873558,0.426125881612118,0.466292522565517,0,0
"2413",2007-01-08,9271.9716512236,3610.23187971237,760.920935992634,254.616655178748,10002.6796008636,4126.74366078224,0.00295492876170267,0.413912077304281,0.412948306533409,0.423287097635231,0.465808762516221,0,0
"2414",2007-01-09,1237.95855753656,992.659824105263,150.170367458287,54.7354352404565,4812.05989145061,1893.57208053962,0.00355417723975833,0.424867338609441,0.416363241408155,0.421655948423704,0.465300822398247,0,0
"2415",2007-01-10,773.33782584901,1364.58717728329,69.3150995336327,87.4334689868602,524.542380514877,1909.84882535969,0.00117733454587166,0.431489571150879,0.419353304068791,0.420317842446364,0.464824308901378,0,0
"2416",2007-01-11,218.721095111323,212.00447483858,3.35366821616304,1.10203780855216,177.681757440572,447.721224034714,0.000850552033533882,0.426652176151414,0.417965867502775,0.418288573334307,0.464312220289354,0,0
"2417",2007-01-12,102.259219169617,83.5754745976266,36.8383873888091,0.252088927900283,301.407324588867,0.716523066917873,0.00129395043375481,0.422745795886891,0.415209049280513,0.416121828178433,0.463780752253391,0,0
"2418",2007-01-13,11411.855486824,3061.80701567676,1002.97936811541,290.400586838814,3839.79417412017,435.700169061444,0.0057601351707476,0.424553986337194,0.416159317271668,0.414706463305593,0.463264550459169,0,0
"2419",2007-01-14,1024.44034838676,1070.96379661829,139.227752045323,91.7085610301414,2334.09614534406,520.857658083143,0.00356946144106433,0.427133937511949,0.418259822288382,0.413994378095384,0.462778861981633,0,0
"2420",2007-01-15,330.527834322873,1610.83079395299,75.1116130129964,146.979751261452,2526.78542223363,641.162804844535,0.0013501975366743,0.422409562970896,0.416305501377743,0.412823081867921,0.462296244516845,0,0
"2421",2007-01-16,8178.16600478865,1754.89207619247,744.153699138585,119.774297176814,13904.1184088864,4744.92251264306,0.0035538170574507,0.42037127970401,0.415977084396044,0.412137500693894,0.461794384057203,0,0
"2422",2007-01-17,16494.5426885736,5724.84947783851,813.557575890597,159.821610212828,8443.33686444027,3535.64850605965,0.00271131169052946,0.424422193095271,0.416831007158092,0.411974677333797,0.461335256641684,0,0
"2423",2007-01-18,12968.5893942543,7077.77295311835,769.06213953682,247.952258930881,4478.68139647349,3574.47696688756,0.00180139982998436,0.4260708890445,0.417168959972557,0.411513143719479,0.460893505089743,0,0
